id,label
6665,0
10984,2
21123,0
29625,2
73891,0
19331,2
55281,1
21286,2
32120,2
17595,2
51220,2
45166,0
27568,2
33572,0
18386,0
27561,2
59759,1
45335,0
73690,2
47534,2
31863,2
30650,0
46225,2
67299,0
73419,2
25453,0
8081,2
72266,2
28179,2
279,0
20124,2
46820,2
13212,0
55473,0
55579,2
61006,2
18352,2
50895,2
59005,1
70897,0
67927,2
4183,2
54926,2
41012,2
28240,2
57691,0
52477,2
56603,2
35782,2
50476,2
26576,2
22987,2
64698,0
59102,2
70,0
15474,0
21106,0
23199,0
8131,2
67984,0
44255,0
63538,2
34679,2
62145,0
71189,0
50118,2
42226,2
35907,2
29053,2
43587,1
26734,0
2897,0
30302,2
69638,2
37684,2
39623,0
71329,0
56999,2
45247,0
4931,2
15347,0
46784,0
61003,2
67461,2
49870,2
27965,2
27422,2
11186,1
70158,2
7518,2
94,2
65675,0
57249,0
31836,2
27872,0
10903,2
73257,0
24148,2
26746,2
48971,0
21206,0
25272,0
11604,0
74204,2
4345,2
4631,2
57383,2
70942,2
46022,2
48438,0
10820,2
57419,2
17901,2
53942,1
61512,0
42195,1
51250,0
52647,2
42753,2
66289,0
71207,0
39748,2
3213,2
37723,0
31402,2
13713,2
36261,0
31092,2
54053,2
39157,2
71563,2
50907,0
72297,2
68195,2
59018,2
69571,0
34313,0
31579,2
15387,0
61578,2
3204,0
47638,0
13888,0
72643,2
32728,1
4451,2
15174,0
45800,0
72435,2
52099,2
27465,0
29270,2
6119,2
50139,0
45995,2
22265,2
48478,2
16625,0
9935,0
43595,2
18139,2
22066,1
1061,0
12167,0
8258,2
29805,1
32993,2
24962,2
65208,2
23118,2
35811,1
28304,2
1805,0
60159,2
25431,2
73115,0
39531,2
3757,2
33083,2
6584,0
60750,1
59694,0
58198,0
30444,0
32038,2
28091,0
61331,2
58947,0
66265,1
42307,2
22426,2
54589,2
12402,2
45664,1
59721,1
64959,2
64379,0
72626,2
42739,1
1117,0
37914,0
46655,2
14462,0
19465,2
60483,0
45673,2
15358,2
62823,0
13529,2
72659,2
42208,0
59954,2
33961,2
55806,2
4784,0
39618,0
18187,2
66415,2
7875,0
42869,0
63200,0
27641,0
11536,0
36534,2
62815,0
59426,0
37420,2
46837,2
73338,1
33353,0
6147,0
19091,0
28141,2
15991,2
42139,0
39169,2
34174,0
19010,0
4664,0
57637,1
54123,0
10985,2
65614,2
62983,0
58757,0
70818,0
5498,0
70463,2
42810,0
50837,2
54305,2
24322,1
11117,2
36007,0
52591,0
10910,0
63677,2
66349,0
62323,0
55141,0
72943,0
3318,2
65714,1
67197,2
18720,0
52472,0
70619,2
32468,1
16062,2
44029,0
6386,2
33739,2
14627,2
60640,2
63321,0
22814,1
22047,1
57720,1
35056,2
60448,2
68740,0
34274,0
58420,0
6851,2
72835,0
34700,2
43893,2
25954,0
73282,2
54242,0
13740,2
47839,0
20004,2
53050,0
12422,0
2716,0
16934,2
24959,0
29948,2
45827,2
10463,1
4766,0
43679,0
47851,2
14323,0
3679,2
6332,1
58073,0
64176,2
43320,2
31710,2
12195,0
56703,0
47517,0
18421,1
60073,0
34922,0
21513,2
30518,2
51299,2
11298,2
55895,2
65265,1
63506,0
74094,0
42723,2
47860,2
27171,0
5690,2
62956,1
57722,0
61163,2
55142,0
72069,2
7370,0
64027,2
53681,2
9247,0
43553,2
11574,2
51070,2
46315,1
24502,1
54703,2
15935,0
8459,1
57911,2
74135,0
35625,0
55331,1
32232,0
15026,0
69699,0
27985,2
38725,2
17675,1
14849,0
47350,2
48373,2
46994,0
16552,1
42727,2
26286,2
54649,0
50047,2
19893,0
27783,2
62194,2
48928,2
65972,2
10132,2
50324,0
41866,2
35509,1
63456,2
19467,0
11531,0
46794,2
3642,0
46752,1
57670,0
24179,2
57778,2
35730,0
12426,0
55300,0
11384,0
50505,0
31958,2
67631,2
62852,0
30755,2
70367,0
22777,2
71958,0
51586,0
25665,2
308,2
48717,0
34788,0
62657,0
41775,0
36332,0
70971,2
23766,2
59410,2
54797,0
9228,2
17459,2
40310,2
7918,2
56785,0
15208,0
9608,2
21299,0
70457,2
66065,0
63147,0
1385,0
71491,0
33305,0
54497,2
57683,2
73655,2
48939,2
56275,1
52219,2
69351,0
27987,0
2927,2
39058,2
39079,0
47857,1
55080,2
23436,2
44141,2
8429,0
6901,0
58596,0
60047,2
73409,0
48014,1
888,2
40602,1
23405,2
52297,2
38048,0
18082,1
71514,0
21253,2
62886,0
33595,2
9630,0
67764,0
17238,2
50203,2
72258,2
57449,1
9627,2
32075,0
27122,0
26035,2
74126,0
20413,0
73319,0
18350,1
14554,2
60259,2
23760,2
55409,2
33058,2
47512,0
70591,2
46977,2
65896,2
42314,2
2032,2
16928,0
54394,0
71336,0
26661,2
52046,0
24696,2
4204,2
9039,2
43075,0
989,1
26395,0
14573,2
60971,1
7477,0
2641,0
2229,2
71370,2
65366,0
16965,0
2409,0
39852,2
22560,2
32992,2
681,1
61073,0
8022,2
19798,2
48473,2
25250,2
13078,0
7553,0
21842,2
47404,2
60505,2
28028,2
64416,2
28032,2
61857,0
36493,0
36363,2
33874,2
39816,0
55986,2
29632,0
14107,0
40324,2
22093,2
23012,2
1516,2
33193,2
6178,2
65985,0
71070,0
472,0
46256,2
987,2
46579,0
65758,2
39955,2
11201,2
64780,0
32139,2
51580,2
45180,2
69708,0
58345,2
31428,2
7775,2
59057,2
25829,2
68260,2
62057,2
20115,2
66193,0
33238,2
70488,0
70539,2
62444,1
34178,2
12762,0
56330,1
18932,2
45267,1
73906,0
35445,2
23953,2
67759,0
1665,0
25974,2
40639,1
1109,2
24628,2
42174,2
2037,0
3073,2
60903,0
34012,2
21149,1
42903,0
54507,1
68226,2
40109,0
34123,2
40615,2
8113,0
63619,2
44908,0
42136,0
20152,0
65707,2
60609,2
30670,2
17296,0
57225,2
8332,0
13839,1
42424,2
67889,2
33061,0
49975,2
44532,2
70093,0
34486,2
7305,0
73184,0
47034,2
47617,0
36715,0
47567,2
49926,2
68024,0
39251,0
8994,1
9882,2
32916,0
6385,2
39078,0
56417,2
10244,2
5112,2
35752,0
7355,0
44225,2
60511,2
65345,1
71330,2
50532,2
24855,0
70072,2
53781,1
10891,0
41501,0
29023,2
3174,0
11094,2
32565,1
53009,2
32125,2
30696,2
67813,0
34710,0
12769,2
65026,2
9934,2
4191,2
36201,2
22989,0
8364,1
160,2
31077,2
57989,2
52147,2
60253,0
54578,1
19762,0
21474,2
37641,0
4831,2
43547,2
21180,1
15188,2
5878,0
53796,0
51634,1
4459,2
55367,2
7281,0
27080,2
21972,2
31150,2
34063,0
69773,0
23809,2
34514,0
53985,0
13286,0
35881,2
33270,1
68005,0
48872,2
64818,1
27451,2
50968,1
72995,2
65605,1
28430,2
60926,2
73461,0
10268,1
50280,0
23197,2
15624,2
64746,2
52950,2
73719,2
13136,0
67291,2
56623,0
35175,0
40240,2
37142,2
30856,0
53222,0
46206,0
19910,2
33063,2
14686,0
19043,0
24250,2
32822,0
62273,2
14228,2
17518,0
56239,0
27651,0
67994,1
43868,0
17537,0
41001,2
51963,2
32787,2
73942,0
6662,2
3519,2
13302,2
45238,1
18977,2
11734,0
29983,0
41632,2
55811,0
4915,2
54519,2
67721,2
66143,2
31664,0
72499,0
31603,2
58213,1
8784,0
51964,0
18958,2
11621,0
14664,0
33156,0
25031,2
3681,2
72802,1
23208,2
16432,0
18636,0
9863,0
71449,2
36200,2
20963,0
40952,0
25418,2
31982,0
27048,2
51022,2
62149,2
50240,2
5701,0
67768,0
14247,2
61508,0
72461,0
31378,0
54236,2
12075,0
30697,2
68936,0
30020,2
45824,2
12865,2
70954,2
7842,0
54956,0
12510,1
52621,2
20640,2
18930,2
12224,0
2506,0
56925,1
16481,2
23122,2
20659,2
68706,0
16295,0
34465,0
74127,2
55252,0
73882,2
71469,2
55012,2
7053,0
20614,2
54986,0
56993,2
41697,2
212,2
51941,0
58234,2
32582,2
51376,0
54570,2
11381,0
40923,2
72982,0
71068,2
16068,0
72340,1
54951,1
7020,2
43060,2
49077,2
38855,0
39672,1
61492,0
37447,0
40527,0
26844,0
25078,2
22360,0
72680,0
2282,0
39572,1
72921,0
55341,0
37547,0
22302,2
28197,0
51270,2
31399,0
62181,0
49274,2
56152,0
15724,2
28322,0
38827,2
48269,0
44235,1
61478,1
18094,1
57247,0
47340,0
28950,2
47282,2
142,2
9382,2
50495,2
23169,2
11635,2
23084,0
20733,1
326,1
68218,2
1541,2
20329,2
25408,0
41488,2
50921,2
42064,0
15446,2
20130,0
56131,2
57937,2
61238,0
45961,0
52347,2
11672,2
545,2
53192,2
62895,2
3123,0
8567,0
14697,0
42248,2
47484,2
44711,2
21697,2
482,2
16316,0
60842,0
44579,2
59208,2
61282,2
1672,0
64064,2
50112,2
61364,0
16922,2
33906,2
11855,0
3786,0
66679,2
67692,2
48648,1
41710,2
46390,2
31163,2
861,2
6588,0
42615,1
49316,0
53806,2
46661,0
18776,0
39068,0
32387,1
9632,2
18140,0
25011,2
71351,0
29773,1
55278,2
32660,0
52335,1
61085,0
63683,0
41005,2
11987,2
15473,2
34887,0
44204,2
56102,1
61571,2
54932,2
54451,0
29650,2
39018,2
71671,2
31896,2
13924,2
39450,0
68163,1
54534,0
29378,0
28930,0
37953,2
40930,2
46388,2
30551,2
25660,2
21872,2
11308,0
10248,2
23209,2
56922,2
69826,2
50909,0
51013,2
63511,0
65791,0
15466,2
73681,0
59371,0
12132,2
31320,2
65826,0
72317,0
54052,0
53347,2
50,2
66733,2
8469,2
28815,2
26318,2
47573,0
22004,0
41464,0
25163,2
2718,0
25003,2
22238,0
9065,0
43798,2
70977,2
53615,1
3339,2
48975,0
47896,0
8099,1
19944,2
41440,2
33006,2
17684,2
28870,2
56841,2
33502,2
6324,2
42525,0
63354,2
54145,2
20070,0
19648,0
50628,2
47816,0
40622,0
18658,2
10299,1
24261,0
10000,0
57835,0
67896,2
32605,2
28277,1
62505,0
45105,2
6338,0
8726,2
11363,2
53631,1
17243,0
30525,2
732,0
27328,2
4526,0
62447,1
62193,0
27972,2
52779,2
31758,0
1107,2
29473,2
398,2
34576,2
8226,2
12850,2
67693,0
65009,0
51267,2
41466,0
72011,0
65806,0
33161,2
28431,2
13008,0
61743,0
58761,0
23725,2
35311,2
37352,2
40279,2
11089,1
17964,2
28606,2
47379,1
21878,2
53711,2
12595,2
23931,2
9650,0
15061,2
50966,2
19046,1
54458,2
71429,2
41518,2
64156,2
6929,0
29980,0
70574,0
23860,0
10386,2
46021,2
53742,2
16430,2
74001,2
29350,0
27887,0
31532,0
21416,0
38733,2
49502,1
23708,0
51952,2
38519,2
30692,2
57109,2
6649,2
18816,2
25523,2
28076,0
50194,0
46353,0
29434,2
5304,0
57036,1
54816,2
35750,1
2516,0
35439,2
31203,1
25230,2
68344,0
51977,2
5550,1
36205,0
68313,2
32560,2
54668,2
16556,2
35606,2
36288,0
62317,2
69036,2
21829,0
63870,2
7029,2
61938,0
43224,2
42731,0
20268,0
29327,2
7216,0
53492,2
34689,2
16287,2
5034,2
50050,2
73832,2
45130,1
8960,2
65161,0
53503,0
29542,2
71951,2
22368,0
47163,0
15092,0
25625,2
42614,0
60083,2
50252,0
20322,2
8669,0
11293,0
58867,0
8438,0
25036,2
41394,2
3244,2
58462,2
1423,2
68296,0
26272,2
7184,0
17776,1
62614,2
29954,0
7234,0
6350,0
9423,2
67305,2
73291,0
28892,0
11314,2
8096,2
3864,0
58708,2
4321,2
44665,2
11029,1
51724,2
62798,0
52946,0
39592,0
798,0
10669,2
52138,0
41423,2
72897,2
56470,2
53901,2
50358,2
26470,2
9613,0
58321,0
51881,1
23574,2
19941,0
22165,2
66062,2
17375,0
2918,0
70276,2
37058,2
53230,0
62054,2
63185,1
26487,0
69368,1
66888,0
58217,2
18192,2
2490,2
25025,0
67894,2
14981,0
63076,0
15872,0
22018,2
47586,2
28928,2
52202,0
49807,1
2597,1
61855,2
1883,2
68996,2
12004,0
12551,2
53269,2
56937,0
28068,2
73145,2
60244,2
63509,0
28864,0
29249,1
5064,2
22556,2
34493,0
37048,1
50799,2
27886,1
48172,2
35357,2
49187,1
31605,0
67655,0
64888,2
29371,2
49447,2
444,2
9999,2
72199,0
56203,2
5741,0
18789,2
69760,2
3536,0
39014,2
7470,0
30406,0
24406,2
72610,2
56545,1
40581,2
68028,0
41913,0
58586,1
48322,1
25333,2
55455,2
13637,0
17451,2
66120,2
11076,2
22879,2
60145,2
40706,0
62224,2
57693,0
12111,2
44075,1
33648,0
16790,2
34481,0
111,0
19806,2
37888,2
5191,2
24047,2
26214,2
21266,2
73017,2
63627,2
18690,2
40210,2
52133,0
23966,2
10204,0
4628,0
8553,1
1753,2
71680,2
58212,2
18889,2
1176,2
9204,0
42459,1
56838,2
20287,2
9955,0
20668,2
29278,2
49796,0
35716,2
18484,0
68357,0
5797,2
72682,2
58870,2
59820,0
436,1
14136,0
52220,2
65196,2
8803,0
13292,2
53591,2
49815,2
36092,1
73036,2
36473,2
72184,2
3360,2
1034,0
38291,1
26416,2
21949,0
19242,1
29928,0
64909,1
38115,0
56846,0
66585,1
18796,0
12622,2
7674,2
33837,1
63449,2
706,2
24221,2
68366,0
72747,2
5412,0
8758,2
16848,0
12456,2
27166,0
66601,2
51127,1
74142,0
69802,2
48267,2
218,2
23069,0
30494,1
767,2
45582,0
30890,2
33926,2
15908,0
3906,2
67882,0
65879,2
69867,2
68613,0
73824,0
65016,0
68023,2
37425,0
61203,0
3201,2
12755,1
39753,2
68158,2
64974,0
72504,0
48740,2
56571,1
28617,0
24205,0
56395,0
8958,0
72910,2
38290,0
71544,0
34807,0
36272,2
50792,2
21622,0
23066,0
69038,2
7271,2
56658,0
10628,2
53279,2
23719,2
13563,2
2670,2
52139,2
24753,2
5449,2
52412,0
34413,2
1275,0
5609,2
15709,2
8751,0
43840,2
42877,2
19573,0
45695,0
43513,2
65071,0
13005,0
50739,0
38684,0
53871,0
23268,2
2184,2
11767,2
45688,0
44172,2
22578,0
60888,2
69093,0
38856,2
49397,0
51406,0
58385,0
59052,2
16102,0
32448,2
11406,2
51607,2
49378,0
23282,2
46481,1
32755,0
18408,0
12261,2
20765,2
13932,2
29534,0
3598,2
42670,0
33829,0
53511,0
42054,2
42827,0
34988,2
40925,2
57280,1
55240,2
39108,2
52511,2
16914,2
60576,2
11955,2
10916,0
40026,2
20854,2
52453,0
40890,2
72337,2
52615,2
6746,2
27150,0
21825,0
59881,2
64620,2
19874,2
42070,1
50208,2
61181,2
6615,2
35689,2
240,2
31157,2
65431,2
28921,0
18739,2
26706,0
20726,1
64123,2
28753,0
54872,2
72838,0
12861,1
4184,2
35660,1
52369,2
54031,2
2853,0
40644,0
56493,0
13373,2
9366,0
72236,2
65987,0
48092,2
3264,2
58633,2
61692,2
39887,0
32542,0
23164,2
10542,0
5844,2
68326,2
20080,2
36361,2
10969,2
9368,2
13538,2
50780,0
68951,0
72104,0
47797,0
71692,2
63583,1
34915,2
55874,0
4983,0
47589,0
70376,0
36060,2
9579,2
59919,0
8893,2
65419,2
46429,0
24647,0
58289,0
27069,0
24708,2
2600,2
53795,2
35883,0
28988,2
12461,2
28025,0
27442,1
15133,0
27214,2
58832,2
71931,2
16480,0
71155,2
10211,2
39901,2
1604,1
68434,2
1469,0
21666,0
31490,2
63111,1
55646,0
18812,2
59672,0
342,2
38730,2
24974,0
28160,2
67736,2
1535,0
52285,2
3072,2
70455,2
23277,2
58134,0
21615,0
5301,2
6894,2
56018,0
51826,2
56813,2
50874,0
35458,0
19234,0
32657,0
30205,1
22482,2
53338,0
24420,2
17106,2
67190,2
8400,2
51074,0
8661,0
68440,0
61421,1
25600,0
4575,2
28224,0
66661,2
39201,2
70442,2
40414,2
20770,2
24809,0
58891,2
45184,0
59359,0
4485,2
11491,2
63780,2
49698,2
20695,2
22271,2
31276,2
15998,2
17858,2
31554,2
51502,2
46909,2
25246,0
29745,0
2117,0
52430,2
70588,0
68522,2
69929,2
24873,2
16985,2
556,2
19923,2
29769,0
69893,0
46499,0
56975,2
21307,2
70471,2
40444,2
11460,0
37049,2
59917,0
65794,2
35582,2
35987,0
17419,0
51435,0
23198,2
39148,0
14683,2
7456,2
44429,2
46239,2
34774,2
62004,0
72618,2
46257,2
3754,2
9178,2
42959,1
53504,0
26251,0
68769,2
25544,0
20340,2
9202,2
54908,2
52929,2
72252,2
70823,0
14067,0
57666,0
61543,0
17649,2
28969,0
63567,0
20921,0
38871,0
42610,0
45814,0
73296,0
71794,2
22878,2
6063,2
16651,2
67317,2
54704,0
18334,0
73424,2
50399,0
68905,2
64479,0
27723,2
50383,2
62824,2
64359,2
20139,2
28968,2
18513,0
13967,0
25871,0
35762,0
31028,0
49067,2
25623,2
24794,2
13677,2
66092,1
3442,2
15580,2
22949,2
70915,2
13597,2
33812,2
22244,0
22446,2
50957,0
65973,0
35114,0
60226,2
53268,0
80,0
19313,0
57727,2
34906,0
8322,0
11759,1
31978,1
63579,2
15717,2
26986,2
12226,2
24236,2
51652,1
55037,2
54758,0
18490,2
10064,2
48395,0
49435,2
34561,2
60772,0
28780,2
52488,2
60315,0
64044,2
24632,2
16097,2
13296,2
10790,2
27559,2
29429,2
27787,2
8233,2
63871,2
24695,2
52485,0
15866,2
69188,2
38457,0
41415,2
26007,2
47365,2
33604,0
18447,0
27717,2
20395,0
49264,2
4959,0
28933,2
17879,2
16014,0
23688,0
42979,0
17186,2
2035,0
57754,0
4985,2
31811,2
49487,2
34568,2
31128,0
25291,2
70772,1
60922,0
47329,0
5432,1
40098,0
68144,0
45390,2
23278,2
61448,2
26215,2
61633,0
26741,2
17568,2
38796,2
3030,2
67735,0
21550,0
34814,0
40692,1
47733,2
24199,0
12475,0
7556,2
38264,2
26602,2
64589,0
72286,1
38889,2
17658,2
25468,0
24787,0
72685,0
37948,2
46870,2
38661,0
40519,0
2222,2
64418,2
29296,2
36100,2
67950,2
49837,0
46372,0
36797,0
2350,2
14871,2
16421,2
24776,1
49809,0
30277,2
27286,2
61774,2
21769,0
19781,0
55049,2
4128,2
27441,2
48069,2
38603,2
58919,0
8111,0
57120,1
42297,0
21240,0
16816,2
6865,2
17820,2
44739,2
8546,2
28850,0
69615,2
2542,1
631,2
14126,0
55249,0
53275,0
71675,0
950,2
43789,2
59118,0
3910,0
1811,0
60730,2
41479,0
37652,1
38165,2
63411,0
27575,0
21836,2
66973,0
62374,2
52888,0
21894,2
46392,2
23562,2
52804,2
36229,0
62637,2
3944,0
13163,0
69566,1
68827,2
3237,0
34654,2
61102,2
45896,0
68792,2
67302,2
57412,1
32164,2
49981,2
24253,2
71208,0
52887,1
14497,2
26302,0
52251,0
46072,2
31871,0
24547,2
74050,0
66148,0
64188,2
63296,0
29753,2
71113,0
6633,2
52111,2
67639,1
13931,0
61804,2
47415,0
17627,2
39784,2
9021,2
60808,2
26821,0
72585,2
53495,2
10596,2
10167,2
64950,2
64617,2
10888,2
69308,1
46920,2
34741,2
61400,2
4776,1
57832,2
19636,2
55123,0
9376,0
61355,0
35177,0
60099,0
71697,2
58635,2
57369,0
38352,2
10585,2
65653,0
55630,2
23318,2
32283,2
6038,2
51609,0
6873,2
5255,0
72693,0
41444,0
29668,2
15086,0
67152,2
22922,2
11732,0
11530,2
29681,0
26764,2
72977,2
54997,2
64,2
70533,2
33945,2
65529,2
43899,2
69350,0
61187,2
34554,2
68287,2
1623,2
69762,2
22043,2
55900,2
20090,2
34445,0
30708,0
58682,0
17975,2
20403,1
30959,0
69373,0
35487,2
31801,2
27951,0
44615,1
14115,2
58841,2
30366,2
38405,2
67857,0
27841,2
7266,2
68973,2
61255,1
72707,2
3738,0
20815,2
24232,2
1667,0
54240,2
63061,0
39869,2
67484,2
30781,0
63985,2
52938,2
15486,0
68711,0
40636,2
49015,2
46370,0
41574,0
8870,0
56089,1
28499,0
12922,2
69518,0
5581,0
42972,0
53474,2
27763,2
32649,2
18394,0
49143,2
9670,0
47845,2
10660,0
13043,1
71542,2
68036,2
13094,1
74029,1
41722,0
50090,0
49068,0
68264,2
31784,0
70631,2
14726,0
47822,2
50137,2
74064,2
63078,2
74160,2
20053,0
38995,0
36710,2
62619,2
70086,2
61668,2
9260,2
56501,2
437,0
48947,2
14480,0
70982,2
3230,0
29863,0
2820,2
24326,0
41807,2
58827,2
61449,1
52060,1
42904,2
59653,0
65926,2
67292,2
36195,2
41556,0
59175,2
28964,0
49695,0
35364,2
46591,2
45658,1
20131,2
2040,2
67616,0
8422,0
29649,0
65853,0
49089,2
34078,0
35882,2
21275,2
9503,2
11362,0
46968,2
57408,2
57477,2
39961,2
25442,2
15893,0
576,0
27288,2
124,2
46294,2
36874,2
6143,2
73369,1
51007,0
23170,2
47690,2
56678,2
45354,0
13854,2
7973,2
57740,2
4868,2
64466,2
49629,2
30633,2
7513,2
63956,0
72283,2
12866,2
30542,0
49932,1
73160,2
17222,2
17079,2
29789,2
52446,2
50491,0
58544,2
5935,0
67285,2
48079,2
34696,2
18220,1
51515,2
9369,0
64590,1
47599,2
14033,0
19170,2
56242,0
65231,2
39034,2
36766,2
30560,0
22409,2
60502,2
59818,0
58148,2
44244,2
33406,1
8667,0
25595,2
2642,2
41794,0
6525,2
38140,0
17875,0
68803,0
5289,2
15483,0
35198,2
6531,2
12411,0
65407,2
39280,0
54102,2
642,0
11801,2
48163,2
23533,0
49537,0
16993,2
29051,2
4649,0
37422,2
19476,0
37899,0
39277,0
10831,2
4054,2
44436,0
60214,1
14056,2
45984,2
28644,2
30896,0
35869,2
4029,0
52727,0
2775,2
58908,2
32303,2
37166,2
41370,0
558,2
41678,0
10281,0
62093,0
20856,2
14383,2
32941,2
6221,0
16008,0
61100,0
68958,0
12542,0
65702,2
40611,0
11130,2
71320,0
51362,2
34415,2
65628,0
55288,0
62627,2
68535,0
57117,2
23068,2
37333,2
31277,2
55452,2
27569,0
12867,0
63762,2
25113,0
4611,2
59825,0
33732,0
48779,1
52023,1
24435,2
70360,0
24197,2
57726,2
40205,0
65400,2
61281,2
12650,0
63131,0
62565,2
32475,2
43058,1
63860,2
69945,2
72413,2
6845,2
2205,0
7491,0
43836,2
65481,2
27396,2
58953,2
11667,0
23907,0
35545,2
47175,2
47462,0
2342,2
26824,2
63272,0
33380,0
37776,2
26349,0
22277,1
51292,0
18699,2
36152,2
35991,0
8423,2
43114,0
60871,2
66905,2
18182,2
17642,2
24542,0
13945,2
64434,0
59727,0
38990,0
6062,1
49898,0
3282,0
71603,0
70785,0
18576,0
69299,2
14231,0
56707,0
47493,0
65347,0
68648,2
45720,2
18265,2
21689,0
38282,2
29881,0
21466,2
10097,0
55746,2
29552,1
12141,2
72095,2
2075,2
20265,0
40079,2
61454,2
51717,0
61311,2
3025,2
38063,0
52704,2
33227,2
69283,2
61320,2
41086,2
11770,0
56225,2
49707,1
20068,2
64687,0
8003,2
9605,2
71815,0
19423,2
62199,0
20998,0
33684,2
48287,0
44699,0
20508,2
73936,2
5069,2
13223,2
39596,2
63944,0
43963,0
12179,2
22572,2
55840,0
35426,2
3308,0
56148,2
50845,0
42637,2
69458,2
34623,2
25874,0
592,2
26442,0
40500,2
50389,0
34340,1
26951,0
49347,2
62168,1
30445,2
68871,2
35605,2
3239,2
35370,0
22569,1
13113,2
19433,2
392,0
65392,2
64354,2
72941,0
29571,0
4353,2
39898,0
73908,2
70039,2
25209,0
20841,0
51790,2
35770,2
10973,2
23843,0
35127,2
52589,0
56933,0
10708,0
41725,0
69936,2
43652,2
68298,1
27859,2
64816,2
67898,2
3454,2
22499,2
40036,0
71043,0
26819,0
4879,0
16217,2
11284,2
23780,2
69318,0
61312,0
44358,0
54679,1
18731,2
2962,0
64332,2
19662,2
55968,2
21782,2
14049,0
48387,1
64663,2
19934,2
54075,2
18794,2
24438,2
72550,1
44389,1
23782,0
68181,0
26135,0
13822,0
18384,0
58327,2
18141,2
38214,2
31454,0
19847,2
51915,1
27007,2
59357,2
67670,2
33087,2
27262,2
60081,2
6303,0
19074,0
32345,2
32441,0
13766,2
3835,2
21241,0
61226,2
50187,0
46191,2
27691,2
23367,2
9869,2
52370,2
9093,0
63265,0
51576,2
37252,0
67428,1
50573,2
46644,2
20036,0
57272,2
39775,0
55062,0
15725,0
56231,0
33819,0
47579,2
50584,2
68183,0
70318,2
25608,0
63030,0
2133,0
23062,0
44657,2
67524,2
26232,2
8356,2
166,2
50448,0
23396,2
38124,2
36847,2
69820,0
64484,2
23116,2
31330,2
7308,2
13097,2
51720,0
26813,2
67209,2
35714,2
48951,2
9810,0
59902,2
48767,0
47976,0
72353,2
73947,2
20463,2
43732,2
35273,0
22182,0
15522,2
13675,0
65692,2
44755,2
6345,2
13757,0
10659,2
33197,0
7468,2
12150,0
17423,0
10102,2
22761,0
57257,2
45375,2
72886,0
27695,2
48567,1
20872,2
5590,2
62696,2
66116,1
52659,0
53618,1
29824,0
48252,0
55481,2
22503,2
4663,2
45851,2
57654,0
43961,2
14984,2
59832,1
63323,2
51447,2
11366,1
24772,1
10407,0
22789,0
38875,0
6440,0
64468,0
17685,2
37441,0
31568,1
38483,2
9324,2
55716,1
34466,2
33145,0
52169,2
40824,2
59447,2
52222,1
52712,2
65000,2
52201,0
66978,2
16489,2
30683,0
35876,2
73948,0
25089,2
70975,2
9449,2
36893,2
33915,0
29582,1
50289,2
42078,2
51034,2
25205,2
54224,2
6423,0
10286,0
67911,0
9149,2
32742,0
20839,2
15914,0
46607,2
61060,2
55228,2
31602,0
49485,2
1057,2
59142,0
61275,0
1628,0
54439,0
59977,2
395,0
65440,2
800,0
5321,2
41316,2
14561,0
44788,2
25719,2
49030,2
63288,0
70362,2
42306,0
47038,0
10999,2
44843,2
62868,2
20199,2
63091,2
8452,0
27337,2
32986,2
39743,2
65053,2
56559,2
32603,2
3743,0
70467,0
32897,2
1234,0
11126,0
32070,2
25753,2
34870,0
7678,2
33585,2
10766,1
59339,2
8806,0
22810,0
40642,0
11058,2
61036,0
59437,0
59347,2
25352,2
42704,2
43429,2
72660,0
72711,2
3365,2
56947,0
22176,2
11245,0
47726,2
6711,2
38976,0
67887,0
42664,0
49531,2
49652,0
63811,1
108,2
9169,0
32438,2
48129,2
6381,0
16855,2
23207,0
15383,1
13961,0
21679,2
25369,2
5731,0
9928,0
7577,0
40001,0
33011,2
5476,2
31439,2
27331,1
68040,2
9179,2
68571,2
38469,2
49457,2
35639,2
10001,2
74034,0
10954,2
39218,0
25415,2
31630,2
39874,2
64393,0
16275,2
64227,1
66471,0
59656,2
5280,1
39425,2
49838,2
37368,2
42697,1
29889,1
59301,2
35837,2
435,2
68009,2
8475,2
21155,2
17766,0
45966,2
5754,0
50279,0
33188,0
29001,2
39958,2
66237,2
38242,0
49996,0
13322,2
8642,0
51095,2
6293,2
4170,2
33918,0
47756,0
1114,0
16262,0
55263,2
55071,2
68325,0
13051,0
32545,2
33015,0
47001,2
38961,2
11549,0
74100,0
61647,2
42539,2
8251,2
63696,2
56032,0
54620,2
34863,1
40659,2
74214,0
30005,2
68724,0
35032,2
65259,2
61947,2
39432,0
7187,2
8040,0
2028,2
40070,2
22417,1
52765,2
37354,2
22581,0
11479,2
39220,0
9,0
54198,2
28685,0
56852,2
62022,0
67149,0
29500,2
49220,2
42222,2
13591,0
29028,0
3993,2
54971,2
7691,2
13229,2
21537,2
1562,2
65800,0
20825,2
22026,0
43200,2
28670,2
929,2
51725,0
15615,0
19140,2
28873,2
20947,2
7698,2
57431,2
31008,0
53570,2
32610,2
21647,0
12695,2
35501,1
35788,0
29604,2
68819,0
35927,2
49352,2
62151,2
64914,2
30036,2
6502,0
66479,2
52350,0
40784,0
26548,2
70164,0
65342,2
28452,0
28082,0
43739,0
25521,2
19560,0
43605,0
28000,2
43466,2
12137,2
8025,2
43829,2
