id,Size of chocolate pool,Date of entry,Country funded by,Height of pipe,oompa loomper,longitude,Lattitude,Cocoa farm,Country of factory,Region code,District code,Location,Chocolate consumers in town,Does factory offer tours,Recorded by,Oompa loompa management,Official or Unofficial pipe,Year constructed,Type of pump,management,management_group,Payment scheme,chocolate_quality,chocolate_quantity,chocolate_source,chocolate_source_class,pipe_type
25602,5200.0,2014-01-30,15.0,1336.0,214.0,232.12632779,318.21299212,8,393.0,340,2,90,1050,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1993,9,0,user-group,2,1,1,3,0,3
26501,700.0,2012-02-27,90.0,1867.0,5.0,234.92466115,315.99605822,7,6286.0,336,5,15,1040,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,2013,3,0,user-group,3,0,0,0,0,0
48520,250.0,2012-03-18,1006.0,571.0,171.0,238.3172368,319.26676165,2,8631.0,329,7,113,2000,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1987,14,0,user-group,4,0,3,3,0,0
43443,210.0,2012-02-16,128.0,414.0,134.0,238.92642082,317.90724692,6,7994.0,385,34,102,1001,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2009,5,0,user-group,4,1,4,3,0,2
68219,205.0,2014-12-03,23.0,1723.0,82.0,235.62418763,321.64968142,4,2155.0,349,31,89,1150,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2007,3,0,user-group,4,0,0,6,1,0
18586,0.0,2014-01-28,8.0,1738.0,34.0,234.89785769,320.72314309,4,2072.0,338,2,42,1245,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2003,0,0,user-group,0,0,0,3,0,2
72587,1700.0,2012-04-04,32.0,2388.0,5.0,234.43809905,315.81557438,7,48.0,336,4,15,1025,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2012,3,0,user-group,2,0,0,0,0,0
34062,0.0,2012-04-14,540.0,0.0,581.0,237.18094073,318.67695737,6,379.0,330,2,83,2500,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2000,15,0,user-group,0,1,1,5,0,2
52975,0.0,2013-10-03,440.0,0.0,100.0,232.79437382,321.70183186,1,3368.0,342,4,6,0,True,Chocolate Lovers Consultants Ltd,4.0,Official pipe,0,15,1,user-group,0,0,3,5,0,2
30750,250.0,2012-03-04,142.0,226.0,5.0,238.7276632,318.27529854,6,12962.0,331,3,91,12463,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2011,7,0,user-group,4,0,0,6,1,0
51715,0.0,2012-02-25,10.0,202.0,307.0,238.83884014,318.45528398,6,12092.0,331,2,24,1025,True,Chocolate Lovers Consultants Ltd,8.0,Official pipe,2006,7,3,commercial,0,0,0,6,1,0
11883,0.0,2013-11-03,55.0,0.0,47.0,233.49613233,321.13307028,4,4764.0,342,4,6,0,True,Chocolate Lovers Consultants Ltd,4.0,Unofficial pipe,0,8,1,user-group,0,0,1,5,0,2
45791,0.0,2014-02-02,294.0,2108.0,292.0,231.62364343000002,317.10059295,8,11853.0,340,5,99,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2010,3,0,user-group,0,0,0,6,1,0
36966,250.0,2012-03-01,23.0,236.0,1040.0,239.33196342,318.04388871,6,16072.0,385,44,9,2000,True,Chocolate Lovers Consultants Ltd,4.0,Unofficial pipe,2013,14,1,user-group,4,0,0,3,0,1
69792,500.0,2012-03-21,107.0,503.0,166.0,236.99695941,317.40119094,7,1780.0,330,2,83,1090,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2016,3,1,user-group,5,0,0,6,1,0
14911,0.0,2012-04-15,,0.0,,233.79727923000002,316.260769,7,8859.0,337,8,44,0,True,Chocolate Lovers Consultants Ltd,6.0,Unofficial pipe,0,3,5,user-group,0,5,3,6,1,0
59231,0.0,2012-04-01,39.0,0.0,31.0,232.78764789000002,315.87905119,8,68.0,337,7,74,0,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,0,8,0,user-group,5,0,0,5,0,2
46947,0.0,2012-07-26,16.0,0.0,5.0,233.04269526000002,322.39946003,1,18528.0,344,3,80,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,9,0,user-group,0,0,0,5,0,3
29836,0.0,2012-03-24,20.0,756.0,32.0,237.53277831,318.03752484,6,4618.0,330,7,69,1001,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1976,3,0,user-group,0,0,0,6,1,0
29195,250.0,2012-03-22,23.0,189.0,307.0,238.92702024,318.46600402,6,11289.0,331,2,24,1050,True,Chocolate Lovers Consultants Ltd,8.0,Official pipe,2015,6,3,commercial,4,0,0,6,1,0
15198,700.0,2014-01-17,97.0,1660.0,85.0,234.65556274,320.13548142,4,2576.0,338,5,92,1077,True,Chocolate Lovers Consultants Ltd,4.0,Official pipe,2008,0,1,user-group,3,0,0,3,0,2
17449,0.0,2012-07-06,39.0,0.0,31.0,232.98407839,315.7159593,0,7305.0,337,7,74,0,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,0,8,0,user-group,5,0,0,5,0,2
34519,0.0,2013-10-17,20.0,0.0,29.0,233.78233386,321.93995774,1,772.0,342,3,11,0,True,Chocolate Lovers Consultants Ltd,7.0,Unofficial pipe,0,3,3,commercial,3,0,0,2,1,0
9443,0.0,2012-03-05,20.0,521.0,32.0,235.81371644,316.0707776,7,14378.0,330,4,43,1350,True,Chocolate Lovers Consultants Ltd,,Official pipe,2000,15,0,user-group,0,3,4,5,0,2
70573,800.0,2014-01-25,18.0,1160.0,5.0,229.72981649,320.19505186,5,9846.0,341,4,19,1433,True,Chocolate Lovers Consultants Ltd,4.0,Official pipe,2013,3,0,user-group,3,0,0,6,1,1
28838,450.0,2014-01-27,11.0,1635.0,9.0,230.21042279,320.66172539,5,5698.0,341,3,45,1590,True,Chocolate Lovers Consultants Ltd,7.0,Official pipe,2012,3,0,user-group,3,0,0,2,1,0
52010,0.0,2012-03-29,20.0,0.0,29.0,233.49747584,316.4094756,8,7439.0,337,2,85,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,3,0,user-group,2,0,0,6,1,0
39729,0.0,2014-03-15,13.0,1788.0,10.0,237.12261912,321.83783861,2,7226.0,328,8,12,1001,True,Chocolate Lovers Consultants Ltd,5.0,Official pipe,2007,3,4,user-group,3,0,0,0,0,0
21793,0.0,2014-02-03,20.0,1467.0,29.0,234.86042447,314.25437924,0,15766.0,335,4,97,1120,,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2013,3,8,parastatal,6,0,2,0,0,0
59294,700.0,2014-03-17,58.0,943.0,49.0,237.30699089,321.57420461,2,11140.0,328,6,63,1156,True,Chocolate Lovers Consultants Ltd,5.0,Official pipe,2015,3,4,user-group,1,0,0,0,0,0
27357,0.0,2012-03-05,20.0,595.0,5.0,238.43081764,320.6011392,2,8959.0,329,2,40,1001,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1981,3,0,user-group,0,0,0,0,0,0
25062,2200.0,2012-07-12,102.0,1702.0,159.0,231.05255064,317.62147333,8,3442.0,340,4,95,1150,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,1990,4,0,user-group,2,0,0,3,0,2
53527,250.0,2012-03-14,270.0,336.0,18.0,238.3424177,318.38948506,6,185.0,331,2,24,1028,False,Chocolate Lovers Consultants Ltd,6.0,Official pipe,2014,6,8,parastatal,4,0,0,6,1,0
13778,1200.0,2014-02-17,,1643.0,,234.77792778,319.79566832,4,14483.0,338,3,32,1300,True,Chocolate Lovers Consultants Ltd,0.0,,1995,8,0,user-group,5,3,1,5,0,2
21065,0.0,2013-11-03,266.0,0.0,60.0,232.97594506000002,320.13351142,5,998.0,339,4,107,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,8,0,user-group,0,2,0,5,0,2
34263,0.0,2012-04-04,180.0,0.0,5.0,235.80961376,320.40260278,4,602.0,326,2,28,0,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,0,3,0,user-group,0,0,0,0,0,0
48002,0.0,2014-02-21,1760.0,1603.0,1991.0,234.35626476,323.26850602,1,8782.0,345,3,1,1100,,Chocolate Lovers Consultants Ltd,1.0,,2008,12,3,commercial,6,0,3,5,0,2
46396,0.0,2012-08-02,3.0,0.0,3.0,230.4605687,322.19260156,1,922.0,343,31,88,0,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,0,4,0,user-group,0,0,0,5,0,2
64402,0.0,2014-03-18,20.0,1177.0,32.0,236.86594405,321.52513157,2,1746.0,327,8,41,1350,True,Chocolate Lovers Consultants Ltd,6.0,Official pipe,1979,3,5,user-group,6,0,1,0,0,0
45652,0.0,2014-01-20,123.0,1743.0,38.0,229.77248522,320.33195509,5,934.0,341,4,19,1145,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,2005,3,0,user-group,6,0,0,0,0,3
1409,0.0,2012-08-14,132.0,0.0,55.0,233.35747697,322.26853661,1,2516.0,344,5,109,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,15,0,user-group,0,0,2,3,0,2
31997,0.0,2012-03-01,399.0,466.0,415.0,236.28407976,316.7958558,7,17826.0,330,4,43,2183,True,Chocolate Lovers Consultants Ltd,,Official pipe,2015,12,0,user-group,0,0,1,5,0,2
63083,0.0,2013-10-20,56.0,0.0,83.0,232.23992891,320.34201075,5,3051.0,339,5,73,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,9,0,user-group,0,0,0,5,0,3
43841,0.0,2014-01-21,112.0,546.0,103.0,239.47059928,314.24904263,3,7022.0,334,5,101,1001,True,Chocolate Lovers Consultants Ltd,5.0,Official pipe,1987,14,0,user-group,0,0,3,3,0,1
67895,0.0,2014-02-15,101.0,377.0,91.0,239.2306473,314.63732069,3,2.0,415,34,33,1001,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1990,9,0,user-group,0,0,2,5,0,3
22573,700.0,2012-03-12,81.0,552.0,5.0,236.75872741,316.074614,7,187.0,330,5,98,1200,True,Chocolate Lovers Consultants Ltd,5.0,Official pipe,2005,3,5,user-group,3,0,0,6,1,0
54321,0.0,2012-03-17,0.0,2216.0,182.0,234.69394784,315.31471321,0,7368.0,336,6,0,1056,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,2015,3,0,user-group,5,0,0,0,0,0
64396,700.0,2012-07-04,3.0,1885.0,5.0,234.65071454,315.9200359,7,1373.0,336,5,15,1120,True,Chocolate Lovers Consultants Ltd,6.0,Official pipe,1983,3,5,user-group,3,0,3,6,1,0
9809,0.0,2014-03-18,,1166.0,,235.92088797,321.36636674,4,3209.0,327,2,110,1001,False,Chocolate Lovers Consultants Ltd,0.0,,2005,3,0,user-group,0,0,3,1,1,0
20216,0.0,2012-07-16,20.0,0.0,5.0,230.98836035,323.28281868,1,4884.0,343,2,4,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,3,0,user-group,0,0,0,0,0,0
62874,0.0,2014-01-21,20.0,262.0,5.0,239.10739101000001,315.33365531,3,3016.0,405,14,104,1569,True,Chocolate Lovers Consultants Ltd,,Official pipe,1990,9,0,user-group,0,0,0,5,0,3
29393,0.0,2014-01-23,144.0,743.0,130.0,237.83591715,315.4608556,3,4024.0,405,44,105,1250,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1988,9,0,user-group,6,0,2,5,0,3
9654,400.0,2012-02-23,171.0,1968.0,5.0,235.00182201,315.89380075,7,9909.0,336,5,15,1250,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,2006,3,0,user-group,3,0,0,0,0,1
11660,0.0,2014-02-08,89.0,1518.0,70.0,234.56531664,319.20374362,7,127.0,338,4,81,1560,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,1977,7,0,user-group,0,1,0,3,0,1
17068,0.0,2014-02-21,80.0,0.0,72.0,0.0,324.99999998,1,11837.0,342,2,17,0,True,Chocolate Lovers Consultants Ltd,4.0,Unofficial pipe,0,15,1,user-group,5,1,0,5,0,2
70842,210.0,2014-03-24,366.0,1659.0,372.0,235.66345651,321.45487692,4,18.0,349,31,89,1500,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1999,3,0,user-group,4,0,3,6,1,0
12222,0.0,2012-04-12,,0.0,,234.03557299,316.14605341,7,605.0,337,8,44,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,3,0,user-group,3,0,1,6,1,0
17000,0.0,2014-03-04,,1701.0,,234.72852643,320.43070938,4,149.0,338,3,32,1001,True,Chocolate Lovers Consultants Ltd,0.0,,2015,7,0,user-group,6,3,2,3,0,0
24951,0.0,2012-03-21,22.0,0.0,23.0,236.57282631,318.9596816,6,,326,4,106,0,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,0,7,3,commercial,4,1,1,3,0,1
16015,0.0,2012-07-31,114.0,0.0,105.0,230.50447807,322.38891232,1,2472.0,343,31,88,0,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,0,3,0,user-group,0,0,0,0,0,3
19912,400.0,2012-03-12,20.0,2054.0,5.0,238.24431153,320.4438815,2,13977.0,329,2,40,1001,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1983,3,0,user-group,3,0,0,0,0,0
53584,1200.0,2012-03-18,20.0,2328.0,23.0,233.94963848999998,316.02376644,7,12834.0,336,4,31,0,False,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,1979,3,0,user-group,5,0,0,0,0,0
19135,0.0,2013-10-28,7.0,0.0,5.0,232.48293447,321.05347278,5,18960.0,342,4,7,0,True,Chocolate Lovers Consultants Ltd,,Official pipe,0,9,1,user-group,6,2,1,5,0,3
54248,0.0,2012-04-10,39.0,0.0,54.0,236.55702857,318.62720256,6,110.0,326,2,68,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,3,0,user-group,4,0,0,0,0,0
40850,0.0,2014-02-08,16.0,1570.0,55.0,234.37975125,323.2130581,1,9729.0,345,3,1,1560,True,Chocolate Lovers Consultants Ltd,4.0,Official pipe,2003,8,1,user-group,0,0,1,5,0,2
31480,0.0,2014-02-14,12.0,885.0,296.0,237.4680479,321.41201588,2,2732.0,328,3,64,1360,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,1999,7,1,user-group,0,0,1,3,0,0
57010,0.0,2014-04-04,20.0,1319.0,38.0,236.84904472,321.60023575,2,3832.0,327,8,41,1098,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2011,3,0,user-group,6,0,1,0,0,0
45388,0.0,2012-07-23,3.0,0.0,5.0,233.16112704,322.42932721,1,5692.0,344,3,80,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,0,0,user-group,0,0,0,3,0,2
33568,700.0,2012-03-14,262.0,344.0,32.0,237.73829617,317.58855469,6,181.0,330,3,49,1250,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1991,15,0,user-group,3,3,2,5,0,2
52976,205.0,2014-10-03,58.0,1534.0,49.0,237.23942981,321.77576504,2,5408.0,328,6,63,1075,True,Chocolate Lovers Consultants Ltd,5.0,Official pipe,2011,3,4,user-group,4,0,0,0,0,0
73521,0.0,2014-02-09,11.0,1022.0,1933.0,236.14351464,314.54029217,7,8070.0,335,6,10,1250,True,Chocolate Lovers Consultants Ltd,6.0,Official pipe,1987,3,0,user-group,0,0,0,6,1,1
38159,0.0,2014-01-18,11.0,1482.0,83.0,230.58131839,321.15877072,5,17689.0,341,2,30,1240,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,2011,3,0,user-group,6,0,1,0,0,4
25355,0.0,2012-04-02,39.0,0.0,31.0,232.75533272,315.93076838,8,4040.0,337,7,74,0,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,0,8,0,user-group,5,0,1,5,0,2
60644,0.0,2012-07-08,16.0,0.0,5.0,231.30790561999999,322.31856718,5,3821.0,343,5,66,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,8,0,user-group,0,0,0,5,0,2
11316,0.0,2012-04-13,20.0,0.0,29.0,233.105082,316.40262301,8,3709.0,337,2,85,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,3,0,user-group,3,0,0,0,0,0
17686,0.0,2012-07-05,53.0,0.0,5.0,231.15563884,323.61547509,1,12225.0,343,2,4,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,3,2,other,2,0,0,6,1,0
55851,0.0,2014-03-01,,1733.0,,234.83897418,320.46692225,4,8854.0,338,3,32,1250,True,Chocolate Lovers Consultants Ltd,0.0,,1995,7,0,user-group,6,3,2,3,0,0
20957,0.0,2012-07-28,11.0,0.0,21.0,233.9229076,315.5008488,0,17652.0,337,4,27,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,3,0,user-group,3,0,0,0,0,0
47068,1200.0,2012-02-21,11.0,1967.0,74.0,235.46226657,316.93873713,7,6241.0,336,2,53,1001,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1989,15,0,user-group,3,0,0,3,0,2
37787,207.0,2014-11-03,58.0,1607.0,49.0,237.22840037,321.79066271,2,8343.0,328,6,63,1020,True,Chocolate Lovers Consultants Ltd,5.0,Official pipe,2013,3,4,user-group,4,0,0,0,0,0
12798,2700.0,2014-02-01,56.0,1405.0,83.0,231.27891320999998,318.65670507,8,11169.0,340,2,90,1250,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1995,4,0,user-group,5,0,1,3,0,2
61166,0.0,2014-03-26,379.0,1590.0,394.0,237.12473241,321.79578663,2,7226.0,328,8,12,1001,True,Chocolate Lovers Consultants Ltd,5.0,Official pipe,2004,3,4,user-group,3,0,0,0,0,0
62728,0.0,2012-03-14,0.0,1590.0,0.0,234.93899645,315.14567503,0,8853.0,336,6,0,1125,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,2004,3,0,user-group,2,0,0,0,0,0
4617,0.0,2012-07-28,16.0,0.0,36.0,230.54210311,322.54892006,1,3333.0,343,31,88,0,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,0,3,0,user-group,0,0,2,0,0,0
41620,300.0,2012-03-15,20.0,2489.0,23.0,234.03054244,315.74395329,0,4062.0,336,4,31,0,True,Chocolate Lovers Consultants Ltd,6.0,Unofficial pipe,1987,3,5,user-group,3,0,0,0,0,0
28844,0.0,2012-04-12,20.0,0.0,107.0,233.76549283,316.02544004,7,7556.0,337,3,79,0,False,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,0,3,1,user-group,5,0,0,6,1,0
11251,0.0,2012-07-27,11.0,0.0,5.0,230.48656746,322.46828778,1,9829.0,343,31,88,0,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,0,3,0,user-group,0,0,2,0,0,0
50276,0.0,2014-01-30,41.0,2375.0,101.0,231.70400111,316.96819751,8,1031.0,340,5,99,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1998,4,0,user-group,0,0,3,5,0,2
21357,0.0,2013-10-17,20.0,0.0,5.0,233.6047081,320.2545495,4,13828.0,339,3,82,0,True,Chocolate Lovers Consultants Ltd,7.0,Unofficial pipe,0,9,0,user-group,6,0,1,1,1,0
55792,0.0,2012-03-22,68.0,0.0,559.0,236.63151398,318.63479011,6,,326,4,106,0,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,0,3,0,user-group,2,0,0,0,0,1
63056,0.0,2014-03-08,251.0,1339.0,250.0,237.63625584,321.70122243,2,15944.0,328,2,22,1001,True,Chocolate Lovers Consultants Ltd,8.0,Official pipe,2008,3,6,commercial,3,0,1,0,0,0
19018,0.0,2014-03-20,190.0,1709.0,192.0,234.91896084,322.76849161,1,635.0,345,3,1,1300,,Chocolate Lovers Consultants Ltd,1.0,,2014,14,3,commercial,1,1,0,3,0,3
9634,0.0,2013-10-07,,0.0,,233.9653611,321.31410312,4,14471.0,342,9,50,0,,Chocolate Lovers Consultants Ltd,,Unofficial pipe,0,9,9,unknown,6,3,4,9,2,2
35383,0.0,2014-01-24,118.0,704.0,343.0,237.87103974000001,315.1541501,3,10158.0,405,44,105,1350,False,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1982,6,0,user-group,0,0,2,6,1,0
38148,0.0,2013-10-29,314.0,0.0,313.0,0.0,324.99999998,1,681.0,342,2,17,0,False,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,0,9,0,user-group,0,5,0,5,0,3
11331,0.0,2014-11-03,83.0,1618.0,113.0,236.86489624,321.85189745,4,3506.0,327,8,41,1280,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,2014,3,5,user-group,6,0,0,1,1,0
12231,15200.0,2014-03-23,677.0,898.0,714.0,237.91056581,320.51056735,2,2342.0,328,4,18,1420,True,Chocolate Lovers Consultants Ltd,7.0,,2017,3,0,user-group,3,0,0,0,0,3
31194,250.0,2014-02-06,41.0,2026.0,101.0,231.62268045,317.04475318,5,10874.0,340,5,99,7330,False,Chocolate Lovers Consultants Ltd,1.0,Official pipe,1989,4,2,other,4,0,0,3,0,2
2434,0.0,2013-10-13,8.0,0.0,913.0,233.23613183,320.99118917,4,18067.0,339,2,94,0,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,0,0,0,user-group,2,1,0,3,0,2
11842,0.0,2014-01-28,113.0,510.0,104.0,238.47035297,313.9041915,3,1569.0,415,64,3,1123,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1991,8,0,user-group,0,0,2,5,0,3
9770,0.0,2014-03-20,11.0,1825.0,9.0,234.83569936,314.01249598,0,1030.0,335,4,97,1030,,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2000,3,0,user-group,6,0,2,0,0,0
54437,0.0,2012-08-09,545.0,0.0,587.0,0.0,324.99999998,1,9427.0,344,7,36,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,14,0,user-group,0,0,1,8,1,0
16623,0.0,2014-01-29,41.0,1218.0,5.0,229.90484523,320.14129567,5,7711.0,341,4,19,1150,False,Chocolate Lovers Consultants Ltd,4.0,Official pipe,1989,3,0,user-group,6,0,0,6,1,1
11949,0.0,2014-02-27,11.0,1604.0,9.0,234.9389795,314.04189612,0,13965.0,335,4,97,1001,,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,1999,3,0,user-group,6,0,2,0,0,0
27721,0.0,2014-02-27,251.0,1963.0,250.0,237.56829808,321.94710582,4,12175.0,328,2,22,1001,True,Chocolate Lovers Consultants Ltd,8.0,Official pipe,2014,3,6,commercial,3,0,1,0,0,0
50006,3200.0,2014-02-14,3.0,708.0,3.0,236.98825907,313.52713789,3,2495.0,335,2,62,1001,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,2004,15,0,user-group,2,0,0,3,0,2
73176,2200.0,2012-07-27,102.0,1880.0,523.0,231.2995956,317.15435934,8,11741.0,340,4,95,1001,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,1988,4,0,user-group,2,0,0,3,0,2
10882,0.0,2014-07-03,654.0,1446.0,696.0,236.89876919,321.65103939,2,3127.0,327,8,41,1098,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2017,6,0,user-group,6,0,1,6,1,0
53565,700.0,2014-03-23,677.0,990.0,714.0,237.91734327,320.51868311,2,2342.0,328,4,18,1150,True,Chocolate Lovers Consultants Ltd,7.0,Official pipe,2004,3,0,user-group,3,0,1,0,0,0
3338,700.0,2012-03-15,3.0,500.0,5.0,236.67177298000001,316.64728331,7,3711.0,330,5,98,1001,True,Chocolate Lovers Consultants Ltd,,Official pipe,2008,15,0,user-group,3,0,1,5,0,2
17259,0.0,2012-03-12,20.0,374.0,5.0,238.77505638,319.82834257,2,670.0,329,4,39,2500,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,1978,3,0,user-group,0,0,0,0,0,0
30468,500.0,2014-02-09,18.0,1000.0,5.0,229.7860301,319.65906115,5,10429.0,341,4,19,1300,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2011,3,0,user-group,3,0,0,0,0,0
16892,0.0,2012-03-23,20.0,600.0,32.0,238.20640815000002,320.19626115,2,342.0,329,3,47,1100,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,1975,3,0,user-group,0,0,0,6,1,0
46789,0.0,2013-12-15,675.0,0.0,713.0,234.28574322,321.50768584,4,15126.0,342,7,13,0,True,Chocolate Lovers Consultants Ltd,9.0,Official pipe,0,3,8,parastatal,0,0,0,2,1,1
20864,0.0,2012-03-13,22.0,0.0,17.0,235.63623028,318.07441236,7,308.0,326,5,23,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,7,0,user-group,4,0,1,3,0,1
47458,0.0,2012-03-03,117.0,660.0,1881.0,237.07750844,318.20501444,6,5418.0,330,2,83,1150,,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1989,15,0,user-group,6,1,1,5,0,0
42107,0.0,2012-03-18,210.0,2316.0,212.0,234.57556346,315.69244292,7,13286.0,336,5,15,1050,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2011,3,0,user-group,5,0,0,0,0,0
65808,230.0,2014-01-19,68.0,576.0,947.0,238.04137829,315.27573143,3,9798.0,405,44,105,1350,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2016,4,0,user-group,4,1,0,3,0,2
6848,300.0,2014-03-03,11.0,1033.0,9.0,236.06254783,314.36252113,3,3635.0,335,6,10,1230,True,Chocolate Lovers Consultants Ltd,4.0,Unofficial pipe,1999,15,1,user-group,3,0,1,5,0,2
29237,800.0,2014-01-28,18.0,1012.0,5.0,229.74172934,320.10577899,5,294.0,341,4,19,1175,True,Chocolate Lovers Consultants Ltd,4.0,Official pipe,2014,3,0,user-group,3,0,0,6,1,1
20667,0.0,2012-07-06,20.0,0.0,5.0,231.20876954,323.56528757,1,9052.0,343,2,4,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,3,0,user-group,0,0,2,6,1,3
53903,400.0,2014-01-17,52.0,1221.0,380.0,229.67323295,320.2798999,5,7273.0,341,4,19,1140,True,Chocolate Lovers Consultants Ltd,4.0,Official pipe,2008,3,0,user-group,3,0,0,6,1,0
28116,0.0,2012-04-09,,0.0,,234.18111240000002,316.16665808,7,9289.0,337,8,44,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,3,0,user-group,3,0,3,6,1,0
38741,0.0,2014-03-14,1530.0,1404.0,271.0,236.93522395,322.03178812,4,15600.0,327,7,72,1290,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2017,3,8,parastatal,5,0,1,6,1,0
63590,0.0,2012-03-15,5.0,0.0,5.0,238.81559629,320.19516481,2,3621.0,329,9,5,1050,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2012,3,0,user-group,0,0,1,4,2,0
10756,3200.0,2012-03-16,0.0,1257.0,252.0,235.09471460999998,315.09577403,0,387.0,336,6,0,1053,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,1991,3,0,user-group,3,0,0,0,0,0
9779,0.0,2014-03-02,20.0,2084.0,585.0,235.34976147999998,320.76796827,4,6970.0,346,2,84,1215,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2013,8,0,user-group,0,0,0,5,0,2
47983,0.0,2014-03-20,20.0,1247.0,29.0,237.98535417,320.56337193,2,6466.0,328,4,18,1120,True,Chocolate Lovers Consultants Ltd,7.0,Official pipe,2015,3,0,user-group,0,0,1,0,0,0
51970,0.0,2014-03-08,16.0,1789.0,36.0,234.68494892,323.16113228,1,1075.0,345,3,1,1600,,Chocolate Lovers Consultants Ltd,7.0,Official pipe,1998,9,7,commercial,1,1,1,3,0,2
